Leg_Stability_StdDev,Core_Stability_StdDev,Leg_Fatigue_Slope,Avg_Leg_Angle,Avg_Core_Angle,Source_File,Person_ID,Level,Place
4.29903101820185,5.196201562022571,0.013572824816365146,20.77525563855827,149.49573718559853,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221006_15.51.54_CAM_1.csv,actorP082,고급,가산
1.8583687223356973,10.764645000979636,-0.02482081378082506,9.95125559930068,156.97192770923502,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.16.15_CAM_1.csv,actorP079,고급,가산
1.614619325736798,6.713806169090496,0.003697976625598676,10.120511103638467,159.1010667360653,norm_필라테스_가산_A_Mat_Hundred_고급_actorP075_20220930_11.14.40_CAM_1.csv,actorP075,고급,가산
3.5512877724268765,9.395259592077496,-0.021634004516630296,17.882837180868364,146.6963528489595,norm_필라테스_가산_A_Mat_Hundred_고급_actorP075_20220930_11.15.35_CAM_1.csv,actorP075,고급,가산
2.6572409459120827,6.461343311409918,-0.019675443632181044,15.864875932717391,149.8078829589283,norm_필라테스_가산_A_Mat_Hundred_고급_actorP075_20220930_11.17.02_CAM_1.csv,actorP075,고급,가산
0.9070366191629851,2.2168969305753548,0.003672002190744865,7.1868080054964745,158.84555746197714,norm_필라테스_가산_A_Mat_Hundred_고급_actorP076_20220929_15.26.04_CAM_1.csv,actorP076,고급,가산
3.2024279930414976,27.198660336134466,0.03180758598699549,6.959554564345576,152.32811768842538,norm_필라테스_가산_A_Mat_Hundred_고급_actorP077_20220929_11.10.42_CAM_1.csv,actorP077,고급,가산
1.106014842113176,19.450479229839807,0.011772094151364002,6.611682390631931,159.35514175934424,norm_필라테스_가산_A_Mat_Hundred_고급_actorP077_20220929_11.11.30_CAM_1.csv,actorP077,고급,가산
4.050633929790446,22.28723236747943,0.3518613925058981,12.06442495459487,84.99966374050948,norm_필라테스_가산_A_Mat_Hundred_고급_actorP077_20220929_11.12.19_CAM_1.csv,actorP077,고급,가산
2.9094846833531904,3.961501663080525,-0.02494671724236246,16.316238165365654,154.56793360880468,norm_필라테스_가산_A_Mat_Hundred_고급_actorP079_20220928_12.01.17_CAM_1.csv,actorP079,고급,가산
2.8942833754847013,3.8124936457643543,-0.010642592961166543,15.862099803744037,151.98957316159766,norm_필라테스_가산_A_Mat_Hundred_고급_actorP079_20220928_12.02.15_CAM_1.csv,actorP079,고급,가산
2.892483665205989,4.161485217185259,0.00019288551284294677,15.222803791746617,153.71962909100654,norm_필라테스_가산_A_Mat_Hundred_고급_actorP079_20220928_12.03.10_CAM_1.csv,actorP079,고급,가산
4.676520356382638,6.183279676369199,0.055372648202690895,18.84312930204356,146.69325895768444,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221006_15.50.10_CAM_1.csv,actorP082,고급,가산
4.274368984608234,6.540863365816477,0.00645774989782324,21.51172262949947,147.8189268025817,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221006_15.51.01_CAM_1.csv,actorP082,고급,가산
5.029505614759755,9.380919227180783,0.032419896849253935,21.229364318101688,141.35198202250038,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221006_15.52.49_CAM_1.csv,actorP082,고급,가산
4.571843471157405,6.824202391163944,-0.01178140961431797,22.628749259739124,144.27727302318056,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221006_15.53.42_CAM_1.csv,actorP082,고급,가산
2.4068566100232216,12.523754673365694,-0.02888495035677447,14.941434403581237,150.25028932525427,norm_필라테스_가산_A_Mat_Hundred_고급_actorP091_20221011_11.35.27_CAM_1.csv,actorP091,고급,가산
3.4591844569488615,15.325472717746136,-0.02810941494917879,15.800751545209353,149.02802955940376,norm_필라테스_가산_A_Mat_Hundred_고급_actorP091_20221011_11.36.16_CAM_1.csv,actorP091,고급,가산
2.3542042074682463,10.642293536134618,-0.027173748649259758,13.652709244157327,154.34857380669288,norm_필라테스_가산_A_Mat_Hundred_고급_actorP091_20221011_11.37.05_CAM_1.csv,actorP091,고급,가산
3.2366195252864105,4.964363213088171,-0.05065316714399223,13.845263691124181,155.98635355038397,norm_필라테스_가산_A_Mat_Hundred_고급_actorP091_20221011_11.37.52_CAM_1.csv,actorP091,고급,가산
2.124398847211486,17.980775196630674,-0.02232540478459494,12.846445522105135,151.4969240612828,norm_필라테스_가산_A_Mat_Hundred_고급_actorP091_20221011_11.38.46_CAM_1.csv,actorP091,고급,가산
1.9569422531467426,3.6590616770214606,-0.018959589000274123,12.965788716966523,157.29975901327177,norm_필라테스_가산_A_Mat_Hundred_고급_actorP091_20221011_11.39.39_CAM_1.csv,actorP091,고급,가산
1.8341999635282331,17.924140446705977,-0.01427007870132136,8.132613324805346,164.43050072159508,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.36.09_CAM_1.csv,actorP086,고급,가산
1.3549374833206145,17.353254957386536,-0.010802919369284927,7.097587052325456,163.9469460434051,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.37.03_CAM_1.csv,actorP086,고급,가산
1.7442679563226966,24.63303188136475,0.008943974082168382,8.045036487510712,160.98609930342855,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.37.57_CAM_1.csv,actorP086,고급,가산
2.047522493894802,23.61492407831614,0.001618040138915736,10.509850003065074,163.02943984076487,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.38.54_CAM_1.csv,actorP086,고급,가산
4.910285014793893,21.163567221283834,-0.026777228361799733,17.239328473449753,150.47560512457264,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.39.44_CAM_1.csv,actorP086,고급,가산
1.6819490025687889,8.598561378043076,-0.012109759117937198,8.504865367946607,167.7682132163831,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.40.59_CAM_1.csv,actorP086,고급,가산
2.1560517817029865,6.398607110610316,-0.023821135058235243,14.434611904032288,163.95474310478284,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.42.02_CAM_1.csv,actorP086,고급,가산
2.255398601765297,7.391654297393293,-0.007248856037167316,14.327287304481528,159.7243994929689,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.42.56_CAM_1.csv,actorP086,고급,가산
2.644301646985724,16.690420802823564,-0.001200637157241777,13.686964418614133,162.88012201284934,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.43.45_CAM_1.csv,actorP086,고급,가산
1.0574287184536872,2.3646560315904535,-0.016854653636567872,7.064148932726449,160.20389523366794,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.16.59_CAM_1.csv,actorP093,고급,가산
2.0979856124958767,4.379805405507814,0.002663155176118891,13.249046882678908,155.52025076168115,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.17.46_CAM_1.csv,actorP093,고급,가산
2.3057833412880404,4.421867184769549,0.024662816196752698,13.723514305515696,154.00881759300526,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.18.37_CAM_1.csv,actorP093,고급,가산
2.0203608409271427,4.038998907169768,0.02682743621731069,10.76478923787948,155.81052582986982,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.19.24_CAM_1.csv,actorP093,고급,가산
2.765958596083927,6.3688488038551485,0.019785160799752413,11.823054956258625,154.38366713819215,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.20.17_CAM_1.csv,actorP093,고급,가산
2.260088315289533,9.832330246135038,-0.009619398636346178,12.585033802598826,154.12170970991392,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.22.53_CAM_1.csv,actorP093,고급,가산
3.6234413843246362,3.530721645523823,0.06981462782935349,13.526647181158392,155.43276594986062,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.26.00_CAM_1.csv,actorP093,고급,가산
6.055298332460427,10.438830033202386,0.033869519846607674,23.11663486277427,141.3745430467681,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.13.16_CAM_1.csv,actorP082,고급,가산
3.099317033406654,6.0662032275248885,-0.02055584271607352,16.32402188770432,150.92745632692493,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.14.22_CAM_1.csv,actorP082,고급,가산
3.3553845112228373,7.556371574785594,0.002903266465664294,17.402281479768142,148.2187550653505,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.15.20_CAM_1.csv,actorP082,고급,가산
4.543070201353995,7.31719379991833,0.01640182260158964,20.622333067989743,146.05966343490616,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.16.13_CAM_1.csv,actorP082,고급,가산
3.1004582351977574,6.943848158893089,-0.0155356847057732,16.260868409336595,149.41194913284153,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.17.17_CAM_1.csv,actorP082,고급,가산
3.4447161300840534,6.257831399464349,0.005322775428971298,18.453167448078936,147.00115636668102,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.18.38_CAM_1.csv,actorP082,고급,가산
2.7191749403180134,6.645141098865454,-0.015958133282165016,15.143583089244249,151.59593568206307,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.19.28_CAM_1.csv,actorP082,고급,가산
2.3151543411953384,16.911604343583473,-0.02444929347876366,11.929821372892702,170.2585593997519,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.01.06_CAM_1.csv,actorP093,고급,가산
3.241221306827767,17.984294912725872,-0.01867450386763052,16.926366891726843,162.4291987394133,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.01.55_CAM_1.csv,actorP093,고급,가산
1.9765800088133565,8.693880006040152,-0.01814759274505364,13.88192555400881,172.15047090059457,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.02.45_CAM_1.csv,actorP093,고급,가산
2.7762553917290695,24.57398217778116,0.017738997748167517,11.925814392317461,167.25758009064978,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.03.39_CAM_1.csv,actorP093,고급,가산
2.060459080266719,21.734382374407506,-0.004490734589055287,11.069505621079372,167.44763596205655,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.04.44_CAM_1.csv,actorP093,고급,가산
2.575547942554934,3.7369841629964524,0.01873761535932346,13.860971282247183,161.75265174724728,norm_필라테스_가산_A_Mat_Hundred_고급_actorP095_20221024_14.20.51_CAM_1.csv,actorP095,고급,가산
2.1683920505809717,3.747856476719693,0.019675241514757105,12.253058898454157,164.41680035603906,norm_필라테스_가산_A_Mat_Hundred_고급_actorP095_20221024_14.21.48_CAM_1.csv,actorP095,고급,가산
1.9285405432686087,4.84973980022333,-0.029549382147328603,9.295429335423115,162.78840722640376,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.15.09_CAM_1.csv,actorP079,고급,가산
1.5842802063771855,3.161014776214583,-0.014328792024034613,9.091667103501205,157.60388624003454,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.17.09_CAM_1.csv,actorP079,고급,가산
2.755858824185392,12.035827595529243,-0.02930013789119213,13.52721073298834,156.134358299289,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.18.05_CAM_1.csv,actorP079,고급,가산
0.7575842461712712,1.8854086454065522,0.005154458229032373,8.100274835130545,164.23957718377596,norm_필라테스_가산_C_Mat_Hundred_고급_actorP080_20221024_11.05.59_CAM_1.csv,actorP080,고급,가산
